ResponseID,Career,ProgramDescr,Major,DormFlag,Q1.a,Q1.b,Q1.c,Q1.d,Q1.e,Q1.f,Q1.g,Q2.a,Q2.b,Q2.c,Q2.d,Q2.e,Q2.f,Q2.g,Q2.h,Q2.i,Q3.a,Q3.b,Q3.c,Q3.d,Q3.e,Q3.f,Q3.g,Q3.h,Q4.1.a,Q4.1.b,Q4.1.c,Q4.1.d,Q4.2,Q4.3,Q4.4,Q4.5.a,Q4.5.b,Q4.5.c,Q4.5.d,Q5.1,Q5.2,Q5.3,Q5.4,Q5.5
R_eFZjIV8f0cdA6iN,UCOL,Liberal Arts & Sciences,"Physics, Applied",1,7,3,5,5,3,5,5,7,7,7,5,7,4,5,5,5,6,6,6,7,6,5,5,7,4,4,4,4,5,5,5,5,5,2,1,2,5,3,4,1
R_3qEHfeXadoRC6ck,UCOL,Liberal Arts & Sciences,Political Science,1,3,3,5,5,5,1,3,5,6,6,6,5,6,6,6,5,6,3,4,7,6,6,6,6,5,5,2,5,4,5,3,5,5,5,5,2,4,1,1,2
R_cN4aWRyS6r8nghf,UCOL,Liberal Arts & Sciences,Psychology,1,3,1,2,3,1,2,2,3,2,2,4,2,3,5,2,3,5,5,5,5,5,5,5,5,2,2,3,4,3,2,3,2,3,1,1,2,7,5,1,2
R_4VeJ7mYk140gfR3,UBUS,Bachelor of Business Admin,Business Administration,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,4,1,3,5,5,5,5,2,3,4,4,1
R_3xsYTeesL2c3ZtP,UCOL,Liberal Arts & Sciences,Economics & Mathematics,1,4,3,4,6,1,1,1,1,2,2,5,3,2,2,2,3,5,4,2,1,4,5,4,4,4,3,3,3,2,2,2,3,3,3,3,2,4,5,4,1
R_3TUNE4T0FuR43U9,UCOL,Liberal Arts & Sciences,Mathematics,1,5,5,4,7,3,5,4,5,5,3,3,5,6,6,4,5,7,7,7,7,5,3,5,7,4,4,4,3,5,5,5,4,5,2,2,1,6,6,1,2
R_1U4nxRaoa84B82x,UCOL,Liberal Arts & Sciences,International Studies,2,6,5,6,7,3,2,1,7,5,,2,7,2,5,5,2,7,7,6,5,4,4,3,6,2,3,1,4,4,4,4,3,3,1,1,2,4,4,4,2
R_5BJWrILPtDZE2Zn,UCOL,Liberal Arts & Sciences,"Mathematics, Applied",1,7,1,1,3,1,1,1,1,4,1,4,1,4,3,1,1,6,5,4,2,2,2,5,7,3,3,3,4,2,2,4,4,4,2,2,2,5,4,4,2
R_5irVjkzK33E4m4N,UCOL,Liberal Arts & Sciences,Mathematics,1,5,5,3,3,2,1,3,5,5,4,4,5,3,6,4,5,4,4,7,4,4,1,4,5,3,2,1,4,3,3,4,3,4,4,3,2,5,6,1,2
R_0NUqpDfZnBQUnEF,UCOL,Liberal Arts & Sciences,Environmental Sciences,1,6,4,4,6,6,3,3,5,6,7,4,6,6,7,7,6,4,5,7,7,4,2,4,3,5,5,5,4,5,5,5,5,5,4,3,2,4,4,1,2
R_4Ztm7pt3jexCAq5,UBUS,Bachelor of Business Admin,Business Administration,1,3,1,2,6,1,1,1,3,3,2,2,2,2,3,3,2,6,2,2,4,2,5,3,3,1,1,1,1,3,2,4,4,4,2,2,2,6,6,4,1
R_08PsFqN4SojQgFn,UCOL,Liberal Arts & Sciences,Psychology,1,5,3,4,5,2,3,1,6,4,3,4,5,5,7,5,4,7,5,7,7,5,4,4,7,5,5,3,5,5,5,3,4,5,4,5,2,5,5,4,2
R_7TYlE3s1fJ2WiWh,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,6,5,4,6,5,2,2,5,4,4,6,5,3,5,5,4,6,6,6,6,5,4,5,7,3,3,2,4,3,3,5,4,4,3,1,2,4,5,1,1
R_737hyGe14GUG7vP,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,6,6,4,3,2,2,1,6,6,4,5,4,3,6,7,5,7,6,7,7,4,6,2,2,4,4,5,5,3,3,5,4,4,5,4,2,6,6,6,2
R_37s4pDxyIHFqzL7,UCOL,Liberal Arts & Sciences,Environmental Sciences,1,7,5,5,7,5,5,6,7,7,7,5,7,6,7,7,7,6,4,6,6,3,6,6,7,4,5,5,4,4,4,4,5,5,1,1,2,7,7,4,2
R_d6T51SdCJXPKzOd,UCOL,Liberal Arts & Sciences,Human Health,1,7,5,2,7,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_24PA4B8H27SomWN,UBUS,Bachelor of Business Admin,Business Administration,1,5,6,2,2,1,1,1,2,2,1,7,2,4,4,2,1,5,5,7,5,5,4,4,4,4,4,2,3,2,2,3,4,3,5,2,2,7,6,4,1
R_eYaTQD5rDuOFgMt,UCOL,Liberal Arts & Sciences,Biology,2,5,5,6,5,5,4,5,7,6,6,6,7,6,6,6,6,7,7,7,7,7,7,7,7,5,5,5,5,5,4,5,4,5,4,4,2,4,6,1,1
R_e4p82FCiLMZfsbz,UCOL,Liberal Arts & Sciences,Biology,2,5,5,7,7,5,5,5,7,7,5,2,5,5,7,7,6,7,4,5,6,4,2,1,2,5,5,4,5,5,4,4,4,4,4,4,2,7,7,4,2
R_cGWIQk3DaWsS79X,UBUS,Bachelor of Business Admin,Business Administration,2,6,4,3,2,4,1,1,5,3,2,6,5,5,5,3,2,5,6,7,6,5,6,6,6,4,3,4,5,3,3,5,3,3,1,1,2,4,5,4,2
R_3ldY84E99ENHGWF,UCOL,Liberal Arts & Sciences,Neuroscience & Behav Biology,1,7,6,6,4,6,4,2,5,4,4,5,3,6,6,4,5,6,6,6,4,5,6,7,7,4,5,2,4,4,4,5,4,3,3,2,2,6,6,4,2
R_6syqITHWJL87Dxj,UCOL,Liberal Arts & Sciences,Neuroscience & Behav Biology,2,6,6,6,7,4,3,1,6,4,4,7,4,6,7,5,5,7,6,6,7,4,4,4,6,4,4,3,3,5,3,3,2,2,2,2,2,6,6,4,2
R_25d00MfscSwZ2VD,UCOL,Liberal Arts & Sciences,French Studies,1,6,3,1,7,1,1,1,1,7,1,1,1,6,6,6,1,7,7,5,7,6,5,3,7,5,5,5,1,3,1,5,5,5,4,2,2,3,4,4,2
R_3Jk0jO4J0QqhuWX,UBUS,Bachelor of Business Admin,Business Administration,2,5,5,3,2,1,1,1,3,5,4,5,5,2,2,3,4,6,5,6,4,4,5,4,4,2,3,1,2,3,2,2,2,2,2,1,2,4,7,1,1
R_5iiLIkJNnJpUsHb,UCOL,Liberal Arts & Sciences,Psychology,1,7,7,1,5,1,1,1,1,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,4,2,2,2,4,3,3,5,4,4,2,1,2,4,6,3,2
R_38AcHAHgDthC45f,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,7,7,7,6,7,1,5,4,1,7,5,2,5,4,4,6,6,6,6,6,6,6,7,4,4,1,4,5,4,4,5,5,5,5,2,4,4,2,2
R_1XqMlSQ7GJIN6zH,UCOL,Liberal Arts & Sciences,Sociology,1,7,6,6,7,5,3,4,5,7,6,6,6,4,7,4,7,4,4,4,4,4,4,4,4,4,4,2,5,4,5,5,5,5,5,5,2,3,2,2,2
R_9no9jogA9nydTyB,GSAS,Doctor of Philosophy,Anthropology,2,6,7,7,6,7,1,1,7,7,7,7,7,6,7,7,6,5,4,6,5,4,5,4,6,2,4,4,4,3,3,4,4,4,3,3,1,3,3,4,1
R_bQOHTlVGUTHabDT,UCOL,Liberal Arts & Sciences,Environmental Sciences,1,6,6,5,5,2,1,2,5,7,7,3,5,7,7,5,1,4,4,4,4,4,6,3,6,2,2,1,2,3,2,4,5,5,2,2,2,7,6,4,1
R_DuRDOl2EYma8tG1,UCOL,Liberal Arts & Sciences,Biology,2,7,7,7,3,7,1,1,6,1,4,4,6,6,6,6,4,7,4,7,7,1,7,2,5,1,1,1,5,3,2,3,5,5,5,5,2,6,7,4,2
R_5bXc30uaXulIJ2R,UBUS,Bachelor of Business Admin,Business Administration,2,6,2,3,4,5,2,1,5,5,4,4,4,4,5,5,5,4,5,6,6,3,2,3,6,2,2,1,4,4,5,5,4,3,2,1,2,1,1,1,2
R_bIcL5XmXKACmCeF,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,5,3,6,5,3,2,5,6,5,4,5,2,4,4,4,7,5,6,6,4,5,5,5,5,4,5,4,4,4,3,5,5,3,5,2,7,5,1,2
R_6QYMHsyQIFBkoe1,UCOL,Liberal Arts & Sciences,Biology,1,5,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_8wgMmJtaZUqzeXb,UCOL,Liberal Arts & Sciences,Neuroscience & Behav Biology,1,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,4,3,3,5,5,5,5,2,3,5,1,2
R_bIBPnUt3Yowpi5v,UCOL,Liberal Arts & Sciences,Art History,2,7,4,3,3,6,1,1,6,5,5,7,7,2,6,6,7,7,7,7,5,3,7,6,7,5,5,1,5,3,3,4,5,5,1,1,1,5,4,1,2
R_3lwBC4AeFc5lVNH,UCOL,Liberal Arts & Sciences,Biology,1,6,7,7,7,7,1,1,7,7,7,7,7,2,7,6,7,4,7,7,7,3,1,4,4,3,4,2,5,4,4,5,4,5,1,1,2,3,6,3,2
R_6EXTdCkIVPhicfz,UCOL,Liberal Arts & Sciences,International Studies,1,5,5,6,5,5,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,4,4,2,4,4,3,4,5,5,5,5,2,5,5,4,2
R_5jNBYWyFgVBUUPH,UCOL,Liberal Arts & Sciences,Neuroscience & Behav Biology,1,7,3,5,7,3,4,1,6,7,5,7,7,7,7,6,7,7,4,4,4,6,6,7,6,5,5,1,3,3,3,4,5,5,5,5,2,4,6,4,2
R_8wQ57FH7Ra7K2IB,THEO,Master of Divinity,Divinity,2,7,5,6,5,5,1,1,5,4,4,5,6,4,5,6,5,6,6,6,5,5,4,5,5,3,3,3,3,3,4,3,4,3,3,3,2,4,6,4,2
R_6SbVyRtg4HRb86F,UBUS,Bachelor of Business Admin,Business Administration,2,6,2,2,4,1,2,1,2,2,3,4,4,6,5,2,2,7,4,5,6,7,4,7,7,5,5,2,5,4,2,5,4,4,2,2,2,3,1,4,2
R_7aFrfEjOaDaB2hn,UCOL,Liberal Arts & Sciences,Neuroscience & Behav Biology,2,3,3,3,3,2,1,1,3,3,4,1,3,5,5,2,1,6,6,6,5,3,6,5,6,3,4,4,2,3,3,2,4,5,2,1,2,3,7,4,2
R_5gpSiGRkU8c8By5,UCOL,Liberal Arts & Sciences,Human Health,2,7,7,5,4,6,1,1,6,4,6,7,5,7,7,5,4,5,2,4,7,4,4,6,7,2,2,2,3,2,2,3,4,4,2,2,2,7,4,4,2
R_6tDmjrYacPHvU8J,UBUS,Bachelor of Business Admin,Business Administration,1,6,6,6,4,4,3,3,6,6,5,5,6,6,6,6,6,7,5,6,6,6,6,5,6,4,4,5,4,4,5,5,5,4,5,4,2,6,6,4,2
R_5jBPH5SOr8jxYLr,UCOL,Liberal Arts & Sciences,Biology,1,5,5,7,7,7,7,2,4,6,6,7,7,2,7,4,5,4,7,5,7,7,4,4,7,5,5,5,5,5,5,5,3,2,5,1,2,1,1,2,2
R_0IdYeuC21jyflad,UCOL,Liberal Arts & Sciences,Anthropology & Human Biology,1,6,6,5,3,6,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5doX78NbBSVrhdP,UCOL,Liberal Arts & Sciences,American Studies,1,7,7,4,7,5,7,3,5,4,4,5,5,5,6,5,5,5,5,6,5,5,5,5,5,4,3,3,3,5,5,5,4,5,4,4,2,1,1,1,2
R_5anCt5gbgh8U7S5,UCOL,Liberal Arts & Sciences,Neuroscience & Behav Biology,1,7,5,2,6,4,3,1,6,6,6,4,5,6,7,6,5,6,6,6,6,5,5,5,5,,,,,,,,,,,,,,,,
R_2xFfEX05zndQSOh,UCOL,Liberal Arts & Sciences,Political Science,2,6,6,5,6,2,4,2,6,6,5,7,6,3,7,6,6,7,6,4,3,5,6,4,5,4,4,5,2,3,3,4,5,4,4,1,2,5,5,4,1
R_cXZZE1lTn9wj0jP,UBUS,Bachelor of Business Admin,Business Administration,2,5,5,5,5,3,3,3,6,3,4,3,5,2,4,5,5,6,6,6,6,6,6,6,6,3,4,2,4,5,5,5,5,4,4,2,2,6,6,4,2
R_cZQVoFpOKGvYQKh,UOXF,Associate of Arts,Arts & Sciences,1,7,7,7,5,5,3,1,7,7,7,7,7,3,4,5,4,4,4,4,4,4,4,4,4,5,5,1,5,3,4,5,5,5,5,5,2,4,5,3,2
R_57opDoEq5E6EGX3,PUBH,Master of Public Health,Applied Epidemiology,2,6,6,6,6,3,1,1,6,6,6,2,6,6,6,4,1,5,5,5,4,5,5,5,5,2,3,2,2,2,2,5,4,4,3,1,2,5,7,4,2
R_0AHi8W816rlTWtL,UCOL,Liberal Arts & Sciences,Psychology,2,6,6,6,6,6,6,6,7,7,7,6,6,7,7,7,7,4,4,4,2,2,2,4,2,5,5,,5,5,5,4,2,2,2,1,2,5,6,4,2
R_tXS7o60VYbvGHAt,UBUS,Bachelor of Business Admin,Business Administration,1,5,3,3,2,5,2,1,4,6,3,6,3,6,7,3,3,5,4,4,5,2,2,6,7,4,4,1,5,4,4,4,4,1,3,1,2,6,6,4,2
R_bdroH8KlxlbXug5,UCOL,Liberal Arts & Sciences,Neuroscience & Behav Biology,1,5,3,3,6,3,4,4,5,6,4,5,5,6,5,2,2,5,4,4,3,5,5,3,5,4,3,3,2,3,4,3,3,4,2,2,2,6,6,4,1
R_OlL3wU6xxV4OTS1,UCOL,Liberal Arts & Sciences,International Studies,1,7,3,3,3,1,1,1,3,4,4,4,4,7,5,2,1,4,7,7,6,4,2,2,2,2,2,1,4,2,2,5,3,2,5,2,2,5,5,4,2
R_bj7YkAcbCkRk1O5,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,6,6,5,6,5,6,5,5,6,6,7,6,5,6,5,6,5,5,6,5,6,5,6,5,4,3,4,2,5,5,3,5,5,5,5,2,1,7,4,1
R_bQQgosQ6PKtNBD7,UCOL,Liberal Arts & Sciences,Film Studies,1,4,3,7,7,7,3,1,4,1,1,5,4,1,4,5,1,6,6,3,5,1,7,4,2,1,1,1,3,2,3,5,5,5,1,1,2,4,6,4,2
R_279kKVWfkF1Kdyc,UCOL,Liberal Arts & Sciences,History,1,6,3,7,2,6,4,4,5,5,4,6,4,5,7,6,4,6,4,6,7,6,6,6,7,3,4,2,5,4,3,4,5,5,4,3,2,7,5,4,2
R_0MlZP2NA4UUCwHr,UCOL,Liberal Arts & Sciences,Biology,1,6,5,1,5,1,2,1,3,7,3,3,4,2,7,4,3,7,7,4,7,5,3,4,3,3,4,1,2,3,2,3,2,4,1,1,2,4,4,6,1
R_cTN1lsuTMc6y3gp,UCOL,Liberal Arts & Sciences,International Studies,1,7,3,7,3,5,3,4,7,7,7,4,6,7,7,5,1,4,4,4,3,2,3,2,3,3,5,5,4,3,3,5,4,4,2,2,2,4,3,4,2
R_cx4RSWKz9oDkkXH,UCOL,Liberal Arts & Sciences,Psychology,1,6,5,3,3,3,2,1,5,6,6,6,5,7,5,4,3,4,5,6,7,7,7,3,4,3,3,4,3,3,2,3,3,3,2,2,2,3,1,2,2
R_0AKcZ1ENLRNE8br,THEO,Master Theological Stdy,Theological Studies,2,3,3,5,2,3,2,2,3,5,3,5,3,4,6,3,4,,,,,,,,,,,,,,,,,,,,,,,,
R_ba8Br1PyTdoVo4B,UCOL,Liberal Arts & Sciences,Neuroscience & Behav Biology,1,2,2,2,2,2,2,2,2,3,4,5,3,3,4,4,4,3,2,3,2,3,2,2,2,2,2,3,2,2,3,2,3,1,2,1,2,7,5,3,1
R_4MUAvOkb7M5dzzD,UCOL,Liberal Arts & Sciences,"Physics, Applied",1,7,5,4,7,2,2,2,6,7,7,5,7,6,7,7,4,5,2,4,5,2,3,,3,4,4,5,3,3,3,5,5,5,3,5,2,3,1,4,1
R_sbCSowvzq5PL4gV,UCOL,Liberal Arts & Sciences,Economics,1,6,4,4,5,5,6,3,5,7,6,5,4,6,7,4,5,6,6,7,2,3,2,3,5,4,4,2,1,3,4,5,4,3,5,1,2,1,2,1,1
R_2b12UhM0B957bXx,PUBH,Master of Public Health,Global Health,2,7,6,4,6,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_6zXsIyLDhsHLF9b,UCOL,Liberal Arts & Sciences,Economics,1,5,3,7,7,3,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1GMAhuEu2xYBNLz,UCOL,Liberal Arts & Sciences,Environmental Studies,1,6,6,4,5,5,5,6,5,5,5,4,4,3,5,5,4,5,3,4,5,4,4,4,3,3,3,5,4,3,3,4,4,4,2,3,2,5,5,4,2
R_3qvUKcMRMWlasOZ,UCOL,Liberal Arts & Sciences,English & Creative Writing,1,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,5,5,3,2
R_4HKPCAGyw6iQDch,UCOL,Liberal Arts & Sciences,Neuroscience & Behav Biology,1,6,2,2,7,4,1,1,6,3,3,4,4,3,4,4,1,6,6,4,5,5,4,4,4,4,2,1,1,2,2,1,1,1,1,1,2,4,3,4,1
R_dbR2RRdjynfulIV,UCOL,Liberal Arts & Sciences,Latin Amer. & Caribbean Stu.,2,6,6,5,7,6,7,6,7,7,7,6,7,7,7,6,7,5,4,5,5,4,5,4,6,5,5,4,3,5,4,5,4,4,3,3,2,5,4,,2
R_cHiC7rOVNz5fAzj,UBUS,Bachelor of Business Admin,Business Administration,1,5,2,2,5,1,1,1,1,3,2,2,3,1,2,2,2,3,3,4,4,3,2,2,2,2,2,1,2,2,2,2,4,3,2,2,2,1,1,3,2
R_2s0CTNqbWILtVzr,UCOL,Liberal Arts & Sciences,Neuroscience & Behav Biology,1,7,7,3,5,2,2,2,6,5,5,4,7,2,5,4,6,7,7,7,6,6,5,5,6,3,4,2,4,3,4,4,3,3,3,3,2,5,6,1,2
R_0Amn2WPFv2Cvzyh,PUBH,Master of Public Health,Applied Pub Health Informatics,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2
R_aXzDVPx1gBZ6XJ3,UCOL,Liberal Arts & Sciences,Music,1,7,7,1,1,1,1,1,4,3,2,2,3,2,3,4,1,6,7,7,7,7,7,7,7,5,5,4,4,3,3,3,5,5,1,1,2,1,4,1,1
R_2AHBLqlfEVkvdln,UCOL,Liberal Arts & Sciences,Chemistry,1,3,2,5,6,5,4,4,3,3,4,4,6,6,5,2,6,5,4,5,2,5,3,5,2,2,4,2,2,3,2,4,1,5,3,3,2,4,6,2,2
R_3rZDhet75Ya8DlX,THEO,Master of Divinity,Divinity,2,3,5,3,5,5,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_6hZGywi5D0jLqNn,UCOL,Liberal Arts & Sciences,Neuroscience & Behav Biology,2,5,4,4,3,5,2,2,5,6,6,4,5,7,7,5,5,4,5,6,6,5,5,6,6,3,3,2,4,4,3,4,4,4,2,2,2,4,4,4,2
R_2UgD0F5NbgONHNz,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,5,3,3,2,3,1,1,3,3,2,4,3,4,5,4,3,3,7,6,5,4,4,5,5,2,3,1,4,3,3,3,3,4,1,1,2,1,1,4,2
R_eXLAQO0IPTf0CRn,GNUR,Master of Science in Nursing,Family Nurse Practitioner,2,6,6,2,3,2,1,1,4,6,6,7,4,4,7,4,4,5,6,5,6,6,3,5,5,4,4,2,4,3,3,3,3,3,3,1,2,3,5,4,2
R_aia5tSF55oYIDaJ,GSAS,Doctor of Philosophy,Political Science,2,5,3,4,3,6,3,1,4,6,6,6,6,6,7,5,6,6,3,7,5,,6,4,4,5,5,4,3,4,2,3,5,5,5,1,2,4,4,4,2
R_PHxFiEZr660ORnH,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,5,5,6,2,4,2,1,6,5,5,2,3,4,3,3,3,6,3,5,3,4,4,4,6,3,3,1,4,2,3,2,4,4,2,3,2,4,5,6,1
R_1FGG9N3k1kghS5f,GSAS,Doctor of Philosophy,English,2,7,5,7,5,6,1,1,7,7,7,7,7,6,7,6,7,6,7,7,6,4,5,6,6,4,4,2,3,3,3,3,4,4,2,2,2,4,4,4,2
R_0Bws7RAMUtqnD9L,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,6,6,3,2,1,1,1,6,4,3,3,6,1,3,6,5,7,4,6,7,6,7,6,7,2,2,2,4,3,2,3,3,4,1,1,2,4,5,4,2
R_0BNzcyypJ5Ou3sN,GSAS,Doctor of Philosophy,Psychology,2,5,3,2,1,1,1,1,3,3,3,2,3,1,5,5,3,4,3,5,4,4,5,3,4,1,1,1,1,1,1,3,5,5,5,5,2,5,6,4,1
R_2gdaXPEfy4fYQ85,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,5,5,6,4,3,2,2,6,6,5,4,5,2,5,5,5,5,6,6,6,6,6,6,6,4,4,4,4,4,5,4,4,4,4,4,2,4,5,3,2
R_bf7pOXp5r4kA1qB,GSAS,Doctor of Philosophy,Biostatistics,2,7,5,6,6,7,7,7,4,7,7,6,7,7,6,7,5,7,6,7,7,7,7,7,7,4,5,5,5,5,5,5,5,4,4,5,1,1,1,1,1
R_eIFxYzXXB31kJQV,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,3,5,5,4,3,1,1,5,6,5,7,5,6,7,5,4,7,7,7,7,7,7,4,6,5,5,3,4,3,3,3,4,3,4,1,2,5,4,4,2
R_8BAp2gyFcqxZbYV,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,5,5,3,2,1,1,1,7,6,6,6,5,2,7,5,6,6,3,6,7,5,7,2,6,2,4,1,3,2,3,3,3,2,1,1,2,3,4,6,2
R_4H3hkRhTfeNin41,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,5,3,6,2,7,1,1,7,7,7,5,7,6,7,7,6,4,2,5,5,3,3,5,5,3,4,1,4,3,4,2,4,5,3,4,2,3,4,4,2
R_dhyFfHKJFmyGQvP,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,6,4,4,7,2,1,1,5,4,4,6,4,7,6,3,4,5,6,6,4,3,5,4,5,2,3,1,3,2,3,3,3,3,1,2,2,5,7,4,2
R_5d3VZbfurbibkbP,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,3,4,5,2,2,1,1,3,6,5,7,4,3,6,3,3,5,6,4,5,5,6,5,4,4,4,3,4,3,3,4,4,4,4,2,2,2,5,2,1
R_1YUaTxrn2GcH3Wl,GSAS,Doctor of Philosophy,Anthropology,2,6,5,6,6,6,3,1,6,7,7,5,6,7,7,5,4,4,4,4,4,4,4,4,4,5,5,2,3,3,3,2,5,5,4,3,2,4,5,4,2
R_eWnQMEGAltYne1T,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,3,4,6,3,1,1,1,4,1,1,7,2,7,7,5,4,5,5,5,5,2,4,3,4,3,3,3,3,1,1,1,4,4,3,3,2,4,4,4,2
R_earLlkRqn8wjWpT,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,5,7,6,6,3,1,1,5,5,4,7,5,4,6,5,3,3,4,6,5,3,4,5,6,2,2,1,3,1,3,2,5,4,2,1,2,5,5,4,2
R_bOsyJi7ll44Owwh,GSAS,Doctor of Philosophy,Psychology,2,7,7,7,5,3,1,1,7,7,7,4,7,6,7,6,4,6,5,5,4,4,2,2,4,4,4,3,5,3,1,2,5,5,1,1,2,5,6,4,2
R_7ZE5wS6wucGC57v,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,3,3,5,6,2,1,1,5,5,5,7,5,3,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,
R_exhyZ7n2uTjSPuB,LAW,Doctor of Law,Law,2,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,4,5,4,5,3,3,3,2,2,2,2,1,4,5,1,1
R_a5bc7XsksgiiBBX,UCOL,Liberal Arts & Sciences,Neuroscience & Behav Biology,2,6,6,6,6,6,2,1,6,7,6,6,5,4,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,
R_aV5CYrORKmSkyAl,GSAS,Doctor of Philosophy,"Women's, Gender & Sex. Studies",2,4,4,5,6,5,3,1,5,3,2,6,5,2,6,6,2,6,7,7,7,4,6,5,3,4,4,5,3,4,4,3,4,4,2,2,2,4,1,4,2
R_1hAyfZBKY5eWH9G,GSAS,Doctor of Philosophy,Environmental Health Sciences,2,7,7,3,5,1,1,1,5,7,5,5,5,3,6,5,4,4,7,5,7,4,6,5,6,5,5,2,4,3,2,3,3,5,3,1,1,4,5,1,2
R_Pze9A0g67tuvXdD,UCOL,Liberal Arts & Sciences,Biology,2,7,7,7,1,7,1,1,7,5,4,5,7,7,7,7,7,5,6,4,7,4,4,3,4,3,4,4,4,3,3,5,5,5,1,3,2,4,5,4,2
R_3nJy9CSB5te8Iq2,GSAS,Doctor of Philosophy,Behavioral Sciences & Hlth Edu,2,5,5,5,6,3,2,3,7,7,7,7,7,7,7,7,7,6,4,4,4,4,6,4,3,3,3,2,3,3,2,1,5,5,3,3,2,5,3,4,1
R_5i4tQWc0wgTqQN7,GSAS,Doctor of Philosophy,Chemistry,2,6,5,6,6,3,2,1,5,5,4,4,6,3,5,6,5,6,2,6,5,4,5,2,5,4,4,4,3,4,4,2,4,2,4,2,2,5,5,4,2
R_6s5YOTczuobsYYd,GSAS,Doctor of Philosophy,Sociology,2,7,7,7,1,5,1,1,6,6,6,5,5,5,6,5,4,7,6,7,7,6,5,6,7,4,4,2,3,2,2,2,5,4,4,4,1,1,3,1,1
R_2fT8rSGiHRyVUFf,GSAS,Doctor of Philosophy,Anthropology,2,7,5,6,4,7,3,3,7,4,7,7,7,4,5,7,4,5,7,6,7,5,7,5,5,4,4,3,3,4,3,5,5,5,1,5,2,5,7,4,2
R_1DtMhbejI1VLmCl,UCOL,Liberal Arts & Sciences,Anthropology & Human Biology,1,5,5,5,3,5,2,2,7,4,5,5,5,3,5,5,5,6,6,6,6,6,6,6,6,4,3,4,5,4,4,,4,4,2,2,2,3,5,3,2
R_427cLYgoy1hZ6Ml,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,5,5,2,3,3,1,1,5,5,5,7,5,7,6,7,5,4,4,6,4,4,1,6,4,3,3,2,4,3,3,2,3,4,3,1,2,4,1,2,2
R_1OE4MaT6dsMVEdW,UCOL,Liberal Arts & Sciences,Biology,2,6,7,6,4,4,2,3,7,6,6,7,7,7,7,6,7,5,4,5,4,5,5,5,5,4,4,4,4,2,2,3,5,5,3,3,2,5,5,4,2
R_RshFN1KahYdfkR3,GSAS,Doctor of Philosophy,Psychology,2,5,3,2,2,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_0pLcl2gZmQ9l2bX,UCOL,Liberal Arts & Sciences,Environmental Sciences,1,6,6,5,6,6,3,6,7,7,7,7,7,5,7,7,6,4,2,3,3,5,5,2,6,4,2,4,1,3,3,4,5,5,5,5,2,5,5,1,2
R_37QGTF6CUityRRH,UCOL,Liberal Arts & Sciences,Spanish,2,5,7,3,5,6,6,6,6,7,6,1,5,4,6,6,6,7,6,6,6,6,6,4,7,4,4,5,5,5,4,5,5,5,5,5,1,6,4,4,1
