ResponseID,Finished,Career,Q3a,Q3b,Q3c,Q3d,Q3e,Q3g,Q3f,Q5Club,Q5Vol,Q5Garden,Q5Hub,Q5Farm,Q5Web,Q5Movie,Q7Grown,Q7behavior,Q7aware,Q9a,Q9b,Q9c,Q9d,Q9e,Q9f,Q9g,Q9h,Q9i,Q9j,Q9k,Q9l,Q9m,Q9n,Q11foot,Q11Bio,Q11Equity,Q11PP,Q11Goals,Q13a,Q13b,Q13c,Q13d,Q13e,Q13f,Status,Level,Time,Do you consider yourself:,Highest1,Highest2,Background,Woman,Man,TransW,NonBinary,PreferNotToAnswer,TransM,Residence
R_bHMwjaMk2co7CqR,Survey Finished,UCOL,4,4,4,4,4,4,4,,,,,,1,,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,1,2,0,2,6,4,1,,1,,,,,On Campus
R_2CCkbTig9L0s3VH,Survey Not Finished,UCOL,4,4,3,3,4,1,3,,,,,1,1,,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,Off Campus
R_1OBnzG12rIpgMDR,Survey Not Finished,UCOL,3,1,3,3,3,3,3,,,1,,1,,,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,Off Campus
R_1pyd6OSgfGHEd8T,Survey Finished,UCOL,4,4,4,3,2,3,3,,1,,,,1,,2,3,3,1,3,1,2,1,1,1,1,1,1,1,1,1,2,5,5,4,1,3,5,5,4,2,3,5,1,2,0,1,5,4,4,,1,,,,,On Campus
R_24NnKU2u98jaJwP,Survey Finished,THEO,3,4,5,2,3,2,3,1,,1,,,1,,4,4,4,1,1,3,2,1,1,1,1,1,1,1,1,1,1,5,5,4,1,5,5,4,5,2,5,4,2,0,2,1,6,4,4,,1,,,,,Off Campus
R_eCzDdEYQ32UO8V3,Survey Finished,GSAS,5,5,5,5,5,5,5,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,5,5,5,4,5,5,5,5,4,3,0,0,,8,8,,,,,,,,Off Campus
R_1gdwjDAACNPJmlW,Survey Finished,UCOL,4,3,3,3,2,1,3,,1,,,1,,,3,4,4,1,1,1,2,1,1,1,1,1,1,1,1,1,2,3,3,3,1,1,3,3,2,2,2,2,1,2,0,1,4,3,4,1,,,,,,On Campus
R_9WCjNugHhQPScPn,Survey Finished,GSAS,5,4,4,4,4,1,3,1,1,,,1,,,3,3,4,1,1,3,1,1,1,1,3,1,1,1,3,1,1,5,5,4,4,3,5,5,5,1,4,4,2,0,4,1,4,4,4,,1,,,,,Off Campus
R_1fdBO7fx76h62fV,Survey Finished,GSAS,5,5,5,5,4,1,4,,1,,,1,1,,3,4,4,1,1,1,2,2,2,1,1,1,2,1,2,1,1,5,5,1,1,2,5,5,5,5,5,4,2,0,4,1,1,1,4,1,,,,,,Off Campus
R_uaCen8FeMdBu4zn,Survey Finished,GSAS,5,4,4,4,3,1,3,,1,,,,,,2,2,2,1,3,1,1,1,1,1,1,3,1,1,3,1,1,5,5,1,1,5,5,5,4,3,4,4,2,0,4,1,1,2,4,1,,,,,,Off Campus
R_1P7acJ3kCRdhtFZ,Survey Not Finished,GSAS,4,4,4,3,4,1,3,,,,,,1,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,Off Campus
R_1l6IM0bbMFHxyxw,Survey Finished,GSAS,4,4,4,3,3,1,1,,,,,1,,,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,3,1,3,4,4,3,5,3,3,2,0,5,1,4,3,1,1,,,,,,Off Campus
R_24B0A4wFxKMACNe,Survey Finished,GSAS,3,2,3,5,4,1,2,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,3,2,2,4,4,3,4,3,3,2,0,4,1,4,4,4,1,,,,,,Off Campus
R_2Vlkv6sniGlCwuY,Survey Finished,GSAS,3,3,4,3,1,1,5,,,,,,,,1,1,1,3,3,3,3,3,3,1,3,1,3,1,3,1,3,4,5,1,1,3,3,4,4,3,3,3,2,0,4,1,6,3,4,,1,,,,,Off Campus
R_r9KgiYpssZ89FcZ,Survey Finished,GSAS,5,5,4,4,3,4,4,,,,,1,1,,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,3,4,4,5,5,5,4,4,2,0,5,1,2,3,2,1,,,,,,Off Campus
R_2U00UnELrPJV56t,Survey Finished,GSAS,5,3,5,3,3,1,2,,,,,1,,,4,5,5,1,1,1,3,3,1,1,1,1,1,1,1,1,1,3,4,3,3,2,5,4,4,4,4,5,2,0,4,1,1,1,1,1,,,,,,Off Campus
R_6u2wtgJx8Htb5nz,Survey Finished,GSAS,2,5,4,2,4,2,2,,,,,,,,3,4,3,1,1,1,1,1,1,1,1,1,1,,3,1,3,4,1,1,1,2,4,4,4,2,2,2,2,0,4,2,5,3,1,,,,,1,,Off Campus
R_11dBtYgCZVr7gY4,Survey Finished,GSAS,5,3,4,2,2,1,2,1,1,,1,1,,,3,5,4,1,1,1,1,3,1,1,3,1,1,1,1,1,1,5,5,3,1,3,4,3,2,2,2,4,2,0,4,1,5,5,4,,1,,,,,Off Campus
R_31gPxMLR9O1m0a8,Survey Finished,GSAS,4,4,4,1,1,1,1,,,,,1,,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,2,2,4,2,3,2,0,4,1,5,5,4,1,,,,,,Off Campus
R_putIpco0k3hucCZ,Survey Finished,GSAS,5,5,4,4,5,3,5,,,,,1,1,,4,4,4,,1,3,,1,1,1,1,1,1,1,1,1,3,4,4,2,3,2,5,5,5,5,5,5,2,0,4,2,4,4,1,,1,,,,,Off Campus
R_3p2PYFY4KAbiJ4k,Survey Finished,GSAS,5,5,5,5,5,1,3,,,,,,,,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,2,2,3,5,5,5,4,5,5,2,0,4,1,2,2,4,1,,,,,,Off Campus
R_1LOmsir87hCE09Q,Survey Finished,GSAS,5,4,5,4,5,1,5,,,,,1,,,4,3,5,1,3,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,2,0,5,1,5,4,4,,1,,,,,Off Campus
R_ZdSaqtNn4vXoK8F,Survey Finished,GSAS,4,3,5,2,2,1,1,,,,,1,,,3,3,4,1,3,1,3,3,3,1,1,1,1,1,3,1,1,5,5,3,1,1,3,3,3,5,2,1,2,0,5,1,3,2,3,1,,,,,,Off Campus
R_26gLt2NFNDqUiRa,Survey Not Finished,GSAS,5,4,5,4,5,1,4,,,,,1,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,Off Campus
R_3nSJnPIo2aCAE1e,Survey Finished,GSAS,4,4,4,5,3,3,3,,,,,,,,2,3,2,1,1,1,3,1,1,1,1,1,1,1,3,1,3,5,5,2,2,1,5,5,5,2,5,5,2,0,2,1,3,5,4,1,,,,,,Off Campus
R_1GKr2djsLD9HEXV,Survey Finished,GSAS,5,5,5,5,3,1,3,,1,,,,,,1,2,5,3,3,3,1,1,1,1,1,1,1,1,1,1,1,5,5,4,4,4,4,5,5,5,4,5,2,0,4,1,6,6,4,1,,,,,,Off Campus
R_D0gIVf58Ql34HlL,Survey Finished,GSAS,4,2,4,1,2,1,3,,,,,,,,3,2,3,3,3,3,3,3,1,1,3,1,1,1,1,1,2,3,5,1,1,1,4,5,3,5,4,4,2,0,4,1,4,5,4,,1,,,,,Off Campus
R_0UPkstfzFLzdXEt,Survey Finished,GSAS,4,3,3,2,2,1,4,,,,,1,,,3,4,4,1,3,1,1,1,1,1,3,1,1,1,3,1,3,3,5,2,1,1,4,4,4,5,4,5,2,0,4,1,4,4,4,1,,,,,,Off Campus
R_24eBFIIuLdMBOg6,Survey Finished,GSAS,4,4,5,4,4,3,3,,,,,1,,,3,4,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,5,3,5,3,3,4,4,4,4,3,4,2,0,4,2,4,5,1,1,,,,,,Off Campus
R_3k1wOadsc5r0f5Z,Survey Finished,GSAS,4,5,4,2,3,1,2,,,,,1,,,3,3,2,1,1,3,3,1,1,1,1,1,1,1,1,1,1,5,5,3,5,3,4,5,3,1,4,4,2,0,5,1,6,4,4,,1,,,,,Off Campus
R_ugZLlAAxV9HPYjv,Survey Finished,GSAS,3,2,3,2,3,2,3,,,,,1,,,4,4,5,1,2,3,2,1,1,1,1,1,3,1,1,3,3,3,4,1,1,1,3,1,1,3,1,1,2,0,4,1,3,2,4,,1,,1,,,Off Campus
R_3MQE3aFEWqkM9bi,Survey Finished,GSAS,4,5,5,5,5,2,3,1,,,,1,1,,4,4,4,1,1,1,1,1,1,1,1,1,3,1,1,1,1,5,5,4,3,5,5,5,5,5,4,,2,0,4,1,6,6,4,1,,,,,,Off Campus
R_1QElhlNHMdBrKqN,Survey Finished,GSAS,4,2,3,4,1,1,3,,,,,1,,,2,2,2,1,3,3,3,1,1,1,1,3,3,1,1,1,2,3,3,3,4,1,3,3,3,2,2,3,2,0,4,1,5,4,4,1,,,,,,Off Campus
R_12GwbswHoik3h17,Survey Finished,GSAS,5,4,4,3,5,1,4,,,,,1,,,3,3,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,5,3,5,4,3,4,5,4,2,5,5,2,0,3,1,1,2,4,1,,,,,,Off Campus
R_2w4zGq82UKvjq55,Survey Finished,GSAS,4,4,4,2,2,1,1,,,,,1,,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,0,4,1,5,4,6,1,,,,,,Off Campus
R_2QfEpMBcfyoBqQx,Survey Finished,MED,4,3,5,3,2,2,4,,,1,,1,,,4,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,4,4,4,5,5,5,2,0,3,1,6,7,4,1,,,,,,Off Campus
R_3CQkpKyQhZat4oA,Survey Finished,PUBH,4,2,4,2,3,2,3,,1,,,1,,1,3,3,3,1,1,1,3,1,1,1,3,1,3,1,3,1,1,5,3,4,3,3,4,3,4,3,3,4,2,0,4,1,5,4,2,1,,,,,,Off Campus
R_1hWIm7RO6ojPqhO,Survey Finished,UCOL,3,2,1,4,3,1,1,,,,,1,1,,3,2,4,1,1,1,2,1,1,1,1,1,1,1,1,1,3,4,5,2,1,4,3,4,4,5,4,3,1,1,0,1,5,4,3,,1,,,,,On Campus
R_V37MTW8y6uFMOw9,Survey Not Finished,UOXF,3,3,2,2,2,1,2,,,1,,1,,,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,On Campus
R_1CHp0D3qKu3M4BU,Survey Finished,UCOL,4,4,5,4,3,3,2,,,,,,1,,5,5,5,3,3,1,1,1,1,1,1,1,1,1,1,1,1,5,5,2,2,2,5,4,4,5,5,5,1,2,0,1,5,7,4,1,,,,,,On Campus
R_cLPUZPhCbllY6YN,Survey Finished,UCOL,4,3,4,2,1,2,4,,,,,,,,3,3,4,,3,1,3,3,3,1,1,3,3,1,1,1,1,3,4,4,1,3,3,4,3,5,4,5,1,1,0,1,5,3,4,,1,,,,,Off Campus
R_cNhttbkL4eJVQEp,Survey Finished,GSAS,5,4,3,4,2,1,2,,,,,1,,,2,3,2,1,1,1,1,1,1,1,1,1,3,1,1,1,2,5,5,3,2,1,3,4,4,4,3,4,2,0,4,1,4,5,4,1,,,,,,Off Campus
R_1oaR2rMpZk8Acwe,Survey Finished,GSAS,4,3,4,2,4,2,2,,,,,1,,,4,4,4,1,1,1,2,1,1,1,3,1,1,1,3,1,3,4,3,1,1,1,3,4,3,4,4,4,2,0,4,2,4,4,2,,1,,,,,Off Campus
R_vH8bSRDQXGgudaN,Survey Finished,GSAS,4,3,4,5,4,1,3,,,,,1,,,2,2,2,1,1,3,2,3,1,1,1,1,1,1,3,1,1,5,5,3,4,3,4,4,4,5,5,5,2,0,4,2,4,4,4,,1,,,,,Off Campus
R_2ymdsXjHT2Pnovr,Survey Finished,GSAS,4,5,5,4,2,1,3,,,,,,,,2,2,3,1,1,3,3,1,1,1,3,1,1,1,1,1,3,3,4,2,2,3,4,4,4,3,4,4,2,0,4,1,4,7,4,1,,,,,,Off Campus
R_3ewsQyRQSVHj0sI,Survey Not Finished,GSAS,5,5,5,5,5,5,5,,,,,,,,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,Off Campus
R_3nN4hKzWkmxIa1m,Survey Finished,GSAS,3,3,5,4,4,1,3,,,,,,1,,3,3,3,3,3,1,3,1,1,1,1,3,,3,3,3,1,3,3,1,1,2,3,1,1,2,1,2,2,0,4,1,5,5,4,1,,,,,,Off Campus
R_2dg0FCFCyR5dmJc,Survey Finished,UBUS,4,3,4,2,1,2,3,,,,,1,,1,2,2,1,1,1,3,1,1,1,1,1,3,3,3,3,1,3,3,1,3,1,1,2,2,1,5,1,3,1,1,0,1,4,4,1,,1,,,,,Off Campus
R_skdp8TxRHDFD4vn,Survey Finished,GSAS,4,3,4,3,1,1,2,,,,,,,,2,2,3,1,1,3,3,1,3,1,1,1,1,1,3,1,3,5,5,1,1,2,3,4,3,3,2,4,2,0,4,1,5,8,4,1,,,,,,Off Campus
R_3L0uF4NTRBpwsHR,Survey Finished,GSAS,3,4,4,3,4,2,2,,,,,,,,3,3,3,1,1,1,3,1,1,1,1,1,1,1,1,1,3,5,5,5,5,5,4,4,3,4,2,4,2,0,4,,,,,,,,,,,Off Campus
R_6WEbADcsT2FHXrP,Survey Finished,GSAS,4,4,5,4,3,2,4,,1,,,1,,,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,3,5,5,5,3,5,5,2,0,4,1,6,5,4,,1,,,,,Off Campus
R_2DZD9dE1LzZ0Zju,Survey Finished,GSAS,5,4,4,4,5,1,2,,,,,1,,,3,3,3,1,3,1,1,1,3,1,1,1,1,1,3,1,1,5,4,1,1,1,5,5,5,3,5,4,2,0,4,1,1,1,4,1,,,,,,Off Campus
R_1EjjPmR0omTrZIO,Survey Finished,GSAS,4,3,4,3,3,2,1,,,,,,1,,3,3,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,5,4,3,1,2,5,5,5,3,4,5,2,0,4,1,4,7,4,1,,,,,,Off Campus
R_3rOgWy1gd6CO9g8,Survey Finished,PUBH,4,2,4,3,3,1,2,,,,,,,,2,2,3,1,3,1,3,1,1,1,1,1,1,1,1,1,1,4,3,3,1,2,3,4,4,5,3,4,2,0,1,1,1,1,4,1,,,,,,Off Campus
R_BJnklBiwCSZuOFb,Survey Finished,GSAS,3,3,4,4,2,1,3,,,,,,,,2,2,2,1,1,3,3,1,3,1,1,3,3,3,3,1,2,5,4,1,1,1,4,2,1,5,1,3,2,0,4,1,6,5,4,1,,,,,,Off Campus
R_1Cm8DkeQ53PYXgT,Survey Not Finished,UCOL,4,4,4,4,1,3,2,,,,,1,1,,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,On Campus
R_2B4YobP5BGSFi3c,Survey Finished,UCOL,3,4,3,4,2,1,3,,,,,,,,3,3,3,1,3,3,2,1,3,1,3,1,1,3,1,1,3,5,5,1,2,4,3,4,3,1,2,4,1,1,0,1,4,4,6,,1,,,,,On Campus
R_ylqetJDakikuoJb,Survey Finished,GSAS,3,3,3,4,4,1,1,,,,,1,,,3,3,1,1,1,1,3,1,1,1,1,1,1,1,3,3,3,2,2,1,1,3,3,4,4,3,4,2,2,0,4,2,3,4,1,1,,,,,,Off Campus
R_2dRBP7E7dLZsiRj,Survey Finished,UOXF,5,3,4,5,4,1,3,,,,,1,,1,3,2,4,1,3,3,1,1,3,1,3,1,1,1,3,1,1,4,4,1,2,2,4,5,4,2,1,3,1,2,0,1,5,4,3,,1,,,,,On Campus
R_2CIoMiX4A1nIeQV,Survey Not Finished,GSAS,4,4,4,4,4,1,2,,,,,1,1,,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,Off Campus
R_1C23aBPNUVbKEA9,Survey Finished,GSAS,4,4,5,5,2,3,3,,,,,1,,1,3,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,5,5,4,3,4,5,5,5,2,0,2,2,6,4,1,1,,,,,,Off Campus
R_bQJgQUEkA3pPBlv,Survey Finished,LAW,4,4,3,2,2,1,1,1,,,,,,,3,3,4,1,1,1,3,1,3,1,1,1,1,3,1,1,2,5,5,1,1,1,3,3,2,5,2,4,2,0,4,1,5,3,6,1,,,,,,Off Campus
R_12a3FF54rlsPT2U,Survey Finished,UBUS,4,4,4,5,3,2,2,1,,,,1,,,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,2,5,4,4,4,4,4,1,1,0,1,6,4,4,,1,,,,,On Campus
R_3NX9YoLfXhLHB0V,Survey Finished,GAH,5,5,4,2,3,1,3,,,,,1,,,3,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,4,2,2,4,2,3,1,1,3,2,0,3,1,1,5,4,1,,,,,,Off Campus
R_1o10EG0E4an8GHw,Survey Finished,UCOL,4,3,4,2,3,2,2,,,,1,1,,,3,4,4,3,3,1,3,1,1,1,1,1,1,3,3,1,3,3,2,1,1,1,4,3,3,5,3,4,1,2,0,1,6,6,1,1,,,,,,Off Campus
R_3L7K7Bsvj4eJC3J,Survey Finished,UCOL,3,3,4,4,2,1,3,,,,1,1,,,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,3,2,3,2,5,1,4,1,1,0,1,4,7,4,1,,,,,,On Campus
R_3NR1ml2E6jMNOHL,Survey Finished,GSAS,5,1,4,3,3,4,3,,,,,,1,,4,3,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,3,3,1,2,5,4,2,5,3,3,2,0,2,2,2,2,4,,1,,,,,Off Campus
R_1JS1BxLEs4Nw5R3,Survey Finished,UBUS,3,4,4,5,2,1,2,,,,,,,,3,3,4,3,2,1,3,1,1,1,1,3,1,1,3,1,1,5,2,5,2,2,4,4,3,1,3,3,1,1,0,1,4,4,2,,1,,,,,Off Campus
R_2tL0tgGWPTNPfUf,Survey Finished,UOXF,4,4,4,1,3,1,1,,,,,1,,,3,4,5,1,1,1,3,1,3,1,3,1,1,1,1,1,3,4,4,1,1,2,5,5,3,5,3,4,1,2,0,1,5,4,6,1,,,,,,Off Campus
R_2QoLWSTfos68urF,Survey Finished,LAW,3,3,3,1,3,1,3,,,,,,,,2,2,2,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,2,0,2,1,4,4,4,,1,,,,,Off Campus
R_1ineLChSxEo6AMV,Survey Not Finished,UBUS,5,4,4,4,2,2,3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,On Campus
R_2wuz4wmNsliMvCA,Survey Finished,UCOL,4,3,3,3,2,2,5,,1,,,1,,,3,3,3,1,3,1,1,1,1,1,1,1,1,1,3,1,1,5,5,5,5,3,3,4,4,4,4,3,1,1,0,1,4,4,4,1,,,,,,On Campus
R_3sn7MEIPphfzMIF,Survey Finished,UCOL,4,4,5,4,2,5,3,,,,1,1,1,,5,5,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,5,3,2,5,5,3,4,5,2,4,1,2,0,1,5,4,4,,1,,,,,On Campus
R_264lx8w8cCQoOnx,Survey Finished,UNUR,5,4,4,4,2,1,1,,,,,,,1,1,1,2,2,2,2,2,2,3,3,3,3,3,1,2,3,2,2,2,2,1,,4,4,1,3,4,3,1,1,0,1,4,4,3,1,,,,,,On Campus
R_eDjUrXDO4f6mHVn,Survey Finished,UCOL,4,4,4,4,4,3,4,,1,,1,1,,,3,3,5,1,1,1,2,1,1,1,3,1,1,1,1,1,1,5,5,1,1,5,4,4,4,4,4,4,1,1,0,1,4,1,3,1,,,,,,On Campus
R_3KvXe2c5mco0yDM,Survey Finished,UCOL,5,5,4,4,4,1,5,,,,,1,,,3,3,3,1,3,1,1,1,3,1,3,1,1,1,3,3,1,4,2,3,1,1,4,2,4,4,1,3,1,2,0,1,5,7,1,,1,,,,,On Campus
R_1WZItenrd5vcCgV,Survey Finished,UCOL,5,5,4,4,5,5,5,1,,,,1,,1,4,4,4,1,3,2,2,1,1,1,1,1,1,1,1,1,1,5,5,2,3,4,5,5,5,3,5,5,1,1,0,1,5,4,4,1,,,,,,On Campus
R_vitR8Ifz4bVyZs5,Survey Finished,THEO,5,5,4,1,3,1,4,,,,,,,,2,2,1,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,1,1,1,3,5,3,4,3,3,2,0,3,1,4,2,4,,1,,,,,Off Campus
R_1GUhIacDFwTeLxA,Survey Not Finished,UCOL,4,4,3,3,2,1,2,,,,,1,,,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,Off Campus
R_XNtPUHYCRzutTb3,Survey Not Finished,PUBH,5,4,5,2,4,1,3,,,,,,1,,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,Off Campus
R_3Rl6u7kUFZdEMAU,Survey Finished,GAH,1,1,1,1,1,1,1,,,,,,,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,0,2,1,4,3,4,,1,,,,,Off Campus
R_3h5VJk0luzsCyuu,Survey Finished,MED,4,2,3,2,3,1,3,,,,,,,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,,1,5,3,4,4,5,5,5,2,0,1,1,6,5,4,1,,,,,,Off Campus
R_1cV8QJLkU9WtYzE,Survey Finished,GNUR,4,3,3,2,2,1,1,,,,,,1,,2,2,3,1,1,3,1,1,1,1,3,1,3,1,1,1,3,2,2,1,1,5,4,3,2,3,2,2,2,0,1,1,5,4,4,1,,,,,,Off Campus
R_UKLV3HlNAwFgPRL,Survey Finished,UCOL,1,1,2,4,1,1,3,,,,,1,,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,4,1,1,1,1,0,1,6,4,4,1,,,,,,On Campus
R_2BzLGWbesfkC91k,Survey Finished,UBUS,5,5,5,3,4,2,5,,,,,1,,1,5,5,5,1,1,1,3,1,2,1,2,1,3,1,2,1,1,3,3,1,1,,5,4,4,4,4,4,1,1,0,1,6,5,4,1,,,,,,Off Campus
R_3k5uSJNAH3wKH2r,Survey Finished,UCOL,5,3,4,4,2,1,3,,,,,1,,,3,4,5,1,1,1,2,1,1,1,1,1,1,1,2,1,1,4,4,2,1,1,4,5,2,4,3,3,1,1,0,1,6,5,4,1,,,,,,On Campus
R_6R4Wq9QJDKcsQhj,Survey Not Finished,UCOL,4,4,5,3,3,4,3,,,,1,1,,,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,On Campus
R_1OjVLx55IRuXkVc,Survey Finished,PUBH,4,3,5,3,4,1,2,,,,,1,,,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,2,0,1,1,6,2,4,1,,,,,,Off Campus
R_31YPcaTzdyGgEU8,Survey Finished,UCOL,5,5,5,4,5,5,5,,1,1,1,1,1,1,5,5,5,1,2,1,2,1,1,1,1,1,2,1,1,1,1,5,5,5,5,3,5,4,4,4,3,5,1,1,0,1,6,5,4,1,,,,,,On Campus
R_NVhBvin6uFb81Hz,Survey Finished,UCOL,3,3,5,3,3,1,5,,,,1,1,,,3,3,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,5,5,2,1,2,1,2,2,2,1,4,1,1,0,1,5,6,4,,1,,,,,On Campus
R_2cwni0Dg90mR6e9,Survey Finished,PUBH,4,4,3,3,2,1,3,,,,,1,,,3,3,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,4,4,4,3,5,3,4,3,5,3,2,2,0,1,1,5,7,4,1,,,,,,Off Campus
R_1FbSmhPQk8wdW0C,Survey Finished,UCOL,4,3,5,3,5,3,4,,1,,,1,,,4,4,5,1,1,1,2,1,1,1,1,1,1,1,3,1,1,5,5,1,5,5,5,5,5,4,5,5,1,1,0,1,5,4,4,1,,,,,,Off Campus
R_ZyI6xbkh9aRMdk5,Survey Finished,UCOL,5,5,5,5,5,1,1,,,,,,,,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,1,0,1,6,7,4,1,,,,,,Off Campus
R_UiFfMAGQKt6tHP3,Survey Not Finished,UCOL,5,2,4,3,2,2,3,,,,,1,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,Off Campus
R_Tpir5C5VsplnlJL,Survey Finished,UBUS,5,1,3,3,1,1,1,,,,,1,,,3,3,4,1,3,3,1,1,3,1,1,1,1,3,3,1,3,3,3,1,1,3,3,2,2,3,3,3,1,1,0,1,6,4,4,1,,,,,,Off Campus
R_3eeRFgSGxXl4Agd,Survey Finished,UCOL,4,4,4,1,4,1,4,,,,,1,,,2,4,5,1,2,1,1,1,1,1,1,1,1,,2,1,3,3,3,3,3,3,3,3,3,4,2,4,1,1,0,1,5,7,4,1,,,,,,Off Campus
R_9yPMPLKD6Mv2169,Survey Finished,PUBH,4,2,3,1,3,1,1,,,,,,,,2,2,4,1,3,3,1,3,3,1,3,1,1,1,1,1,3,3,3,1,1,2,2,2,1,5,2,2,2,0,1,1,5,7,4,1,,,,,,Off Campus
R_27J5YKIMfNf4LhH,Survey Finished,GNUR,4,4,4,4,3,1,2,,,,,,,,1,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,5,5,5,4,5,4,4,3,5,5,2,0,1,1,4,3,4,1,,,,,,Off Campus
R_1OVpgP9wF514Tdc,Survey Finished,UCOL,5,4,4,3,2,1,4,,,,,1,,,2,3,4,1,3,3,1,1,3,1,3,1,3,1,3,1,1,5,5,3,3,2,2,2,2,2,2,2,1,1,0,1,5,4,1,1,,,,,,Off Campus
R_1NET1YBdMH7OWZy,Survey Finished,UCOL,4,3,5,4,2,2,3,,,,,,1,,5,4,4,1,1,1,3,1,3,1,1,1,3,1,1,1,3,4,3,4,2,5,4,5,4,3,3,4,1,1,0,1,3,1,6,1,,,,,,Off Campus
R_3HAD0cdd3rXSVXk,Survey Finished,UCOL,4,5,4,5,5,1,3,1,,1,,1,1,,4,4,4,1,3,1,3,1,1,1,1,1,3,1,3,1,2,5,5,3,2,1,5,5,5,3,4,4,1,1,0,1,4,4,1,1,,,,,,On Campus
R_sBDyLLH5At4n4g9,Survey Finished,UCOL,3,3,3,3,3,3,3,,,,,1,,,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,3,4,3,4,3,3,4,1,1,0,1,4,5,4,,1,,,,,Off Campus
R_2vdzDK1ifMR50E6,Survey Not Finished,UCOL,5,4,4,4,3,1,4,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,Off Campus
R_1lAfWXzmlJ43kFR,Survey Finished,UCOL,4,4,4,3,2,3,3,,1,,,1,,,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,3,3,3,4,5,4,5,4,4,1,1,0,1,2,2,4,1,,,,,,On Campus
R_3n2h5wzy1rlKpgL,Survey Not Finished,UCOL,4,4,3,1,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,Off Campus
